ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,pl1_flag,pl1_year_pro,pl1_weight,pl1_height,pl1_hand,pl2_flag,pl2_year_pro,pl2_weight,pl2_height,pl2_hand
5,Melbourne,Australian Open,2021-02-08,Grand Slam,Outdoor,Hard,1st Round,5,Shapovalov,Sinner,12,32,2830,1694,3,6,6,3,6,2,4,6,6,4,3,2,Completed,CAN,2016,76,183,Left-Handed,ITA,2018,76,188,Right-Handed
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,Harris,Torpegaard,91,188,793,350,4,6,6,3,6,2,6,2,0,0,3,1,Completed,RSA,2015,80,193,Right-Handed,DEN,2018,84,193,Right-Handed
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,Mcdonald,Cecchinato,192,82,345,838,3,6,6,3,6,2,6,2,0,0,3,1,Completed,USA,2016,73,178,Right-Handed,ITA,2010,78,185,Right-Handed
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,O Connell,Struff,121,37,568,1495,7,6,7,6,6,1,0,0,0,0,3,0,Completed,AUS,2011,78,183,Right-Handed,GER,2009,87,196,Right-Handed
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,Coric,Pella,25,44,1855,1310,6,3,7,6,7,5,0,0,0,0,3,0,Completed,CRO,2013,79,185,Right-Handed,ARG,2007,83,185,Left-Handed
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,Alcaraz,Van De Zandschulp,141,151,484,461,6,1,6,4,6,4,0,0,0,0,3,0,Completed,ESP,2018,72,185,Right-Handed,NED,2018,83,188,Right-Handed
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,Ymer,Hurkacz,95,30,775,1735,3,6,6,3,3,6,7,5,6,3,3,2,Completed,SWE,2015,75,183,Right-Handed,ITA,2013,77,188,Right-Handed
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,Rublev,Hanfmann,8,102,4429,736,6,3,6,3,6,4,0,0,0,0,3,0,Completed,RUS,2014,68,188,Right-Handed,GER,2015,84,193,Right-Handed
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,Popyrin,Goffin,113,15,643,2600,3,6,6,4,6,7,7,6,6,3,3,2,Completed,AUS,2017,78,196,Right-Handed,BEL,2009,68,180,Right-Handed
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,Khachanov,Vukic,20,196,2290,341,6,3,6,7,7,6,6,4,0,0,3,1,Completed,RUS,2013,88,198,Right-Handed,AUS,2018,85,188,Right-Handed
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,Krajinovic,Haase,33,197,1673,340,7,6,6,3,4,6,6,2,0,0,3,1,Completed,SRB,2008,75,185,Right-Handed,NED,2005,71,191,Right-Handed
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,Berankis,Nagal,73,144,909,480,6,2,7,5,6,3,0,0,0,0,3,0,Completed,LTU,2007,70,175,Right-Handed,IND,2015,69,178,Right-Handed
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,Medvedev,Pospisil,4,63,8715,1013,6,2,6,2,6,4,0,0,0,0,3,0,Completed,RUS,2014,81,198,Right-Handed,CAN,2007,84,193,Right-Handed
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,Sonego,Querrey,35,52,1588,1085,7,5,6,4,6,4,0,0,0,0,3,0,Completed,ITA,2013,76,191,Right-Handed,USA,2006,95,198,Right-Handed
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,Paul,Basilashvili,53,40,1080,1405,6,4,7,6,6,4,0,0,0,0,3,0,Completed,USA,2015,78,185,Right-Handed,GEO,2008,79,185,Right-Handed
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,Nadal,Djere,2,56,9850,1068,6,3,6,4,6,1,0,0,0,0,3,0,Completed,ESP,2001,85,185,Left-Handed,SRB,2013,80,185,Right-Handed
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,Norrie,Evans,69,26,935,1794,6,4,4,6,6,4,7,5,0,0,3,1,Completed,GBR,2017,80,188,Left-Handed,GBR,2006,75,175,Right-Handed
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,Fognini,Herbert,17,84,2535,822,6,4,6,2,6,3,0,0,0,0,3,0,Completed,ITA,2004,74,178,Right-Handed,FRA,2010,79,188,Right-Handed
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,Ruud,Thompson,28,49,1739,1113,6,3,6,3,2,1,0,0,0,0,2,0,Retired,NOR,2015,77,183,Right-Handed,AUS,2013,73,183,Right-Handed
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,Kokkinakis,Kwon,267,97,209,768,6,4,6,1,6,1,0,0,0,0,3,0,Completed,AUS,2013,82,196,Right-Handed,KOR,2015,72,180,Right-Handed
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,Berrettini,Anderson,10,81,3345,845,7,6,7,5,6,3,0,0,0,0,3,0,Completed,ITA,2015,95,196,Right-Handed,RSA,2007,93,203,Right-Handed
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,Safiullin,Ivashka,183,110,357,681,6,4,6,3,6,4,0,0,0,0,3,0,Completed,RUS,2015,75,185,Right-Handed,BLR,2013,83,196,Right-Handed
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5,Tsitsipas,Simon,6,66,5965,990,6,1,6,2,6,1,0,0,0,0,3,0,Completed,GRE,2016,83,193,Right-Handed,FRA,2002,70,183,Right-Handed
5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,5,Karatsev,Gerasimov,114,79,642,854,6,0,6,1,6,0,0,0,0,0,3,0,Completed,RUS,2011,85,185,Right-Handed,BLR,2010,84,183,Right-Handed
5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,5,Fucsovics,Wawrinka,55,18,1072,2365,7,5,6,1,4,6,2,6,7,6,3,2,Completed,HUN,2010,82,188,Right-Handed,SUI,2002,81,183,Right-Handed
5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,5,Martinez,Ruusuvuori,87,86,810,816,1,6,6,3,6,2,7,6,0,0,3,1,Completed,ESP,2016,76,185,Right-Handed,FIN,2018,79,188,Right-Handed
5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,5,Auger-aliassime,Duckworth,19,105,2346,721,6,4,6,1,6,2,0,0,0,0,3,0,Completed,CAN,2016,84,188,Right-Handed,AUS,2010,82,183,Right-Handed
5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,5,Schwartzman,Muller,9,210,3480,305,6,2,6,0,6,3,0,0,0,0,3,0,Completed,ARG,2010,64,170,Right-Handed,FRA,2014,75,183,Right-Handed
5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,5,Djokovic,Tiafoe,1,64,12030,1005,6,3,6,7,7,6,6,3,0,0,3,1,Completed,SRB,2003,77,188,Right-Handed,USA,2015,77,188,Right-Handed
5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,5,Thiem,Koepfer,3,70,9125,931,6,4,6,0,6,2,0,0,0,0,3,0,Completed,AUT,2011,82,185,Right-Handed,GER,2016,79,180,Left-Handed
5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,5,Lajovic,Bublik,27,45,1785,1220,6,4,7,6,4,6,6,3,0,0,3,1,Completed,SRB,2007,78,183,Right-Handed,KAZ,2014,76,196,Right-Handed
5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,5,Fritz,Opelka,31,38,1695,1422,4,6,7,6,6,7,7,6,6,2,3,2,Completed,USA,2015,84,193,Right-Handed,USA,2015,100,211,Right-Handed
5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,5,Shapovalov,Tomic,12,233,2830,253,6,1,6,3,6,2,0,0,0,0,3,0,Completed,CAN,2016,76,183,Left-Handed,AUS,2008,91,196,Right-Handed
5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,5,Mannarino,Kecmanovic,36,41,1561,1353,6,1,6,2,6,4,0,0,0,0,3,0,Completed,FRA,2004,70,180,Left-Handed,SRB,2017,75,183,Right-Handed
5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,5,Kyrgios,Humbert,47,34,1190,1671,5,7,6,4,3,6,7,6,6,4,3,2,Completed,AUS,2013,85,193,Right-Handed,FRA,2016,73,188,Left-Handed
5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,5,Zverev,Cressy,7,172,5615,389,7,5,6,4,6,3,0,0,0,0,3,0,Completed,GER,2013,86,198,Right-Handed,USA,2019,91,198,Right-Handed
5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,5,Dimitrov,Bolt,21,166,2260,400,7,6,6,1,6,2,0,0,0,0,3,0,Completed,BUL,2008,80,191,Right-Handed,AUS,2011,84,183,Left-Handed
5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,5,Lopez,Sonego,65,35,998,1588,5,7,3,6,6,3,7,5,6,4,3,2,Completed,ESP,1997,73,185,Left-Handed,ITA,2013,76,191,Right-Handed
5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,5,Rublev,Monteiro,8,74,4429,894,6,4,6,4,7,6,0,0,0,0,3,0,Completed,RUS,2014,68,188,Right-Handed,BRA,2011,78,183,Left-Handed
5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,5,Harris,Popyrin,91,113,793,643,6,2,1,6,6,3,6,7,6,3,3,2,Completed,RSA,2015,80,193,Right-Handed,AUS,2017,78,196,Right-Handed
5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,5,Ymer,Alcaraz,95,141,775,484,2,6,6,4,6,4,7,6,0,0,3,1,Completed,SWE,2015,75,183,Right-Handed,ESP,2018,72,185,Right-Handed
5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,5,Ruud,Paul,28,53,1739,1080,3,6,6,2,6,4,7,5,0,0,3,1,Completed,NOR,2015,77,183,Right-Handed,USA,2015,78,185,Right-Handed
5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,5,Khachanov,Berankis,20,73,2290,909,6,2,6,4,6,4,0,0,0,0,3,0,Completed,RUS,2013,88,198,Right-Handed,LTU,2007,70,175,Right-Handed
5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,5,Krajinovic,Andujar,33,59,1673,1044,6,2,5,7,6,1,6,4,0,0,3,1,Completed,SRB,2008,75,185,Right-Handed,ESP,2003,76,180,Right-Handed
5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,5,Tsitsipas,Kokkinakis,6,267,5965,209,6,7,6,4,6,1,6,7,6,4,3,2,Completed,GRE,2016,83,193,Right-Handed,AUS,2013,82,196,Right-Handed
5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,5,Berrettini,Machac,10,199,3345,333,6,3,6,2,4,6,6,3,0,0,3,1,Completed,ITA,2015,95,196,Right-Handed,CZE,2017,74,183,Right-Handed
5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,5,Mcdonald,Coric,192,25,345,1855,6,4,6,2,4,6,6,4,0,0,3,1,Completed,USA,2016,73,178,Right-Handed,CRO,2013,79,185,Right-Handed
5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,5,Fognini,Caruso,17,78,2535,863,4,6,6,2,2,6,6,3,7,6,3,2,Completed,ITA,2004,74,178,Right-Handed,ITA,2010,80,185,Right-Handed
5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,5,Norrie,Safiullin,69,183,935,357,3,6,7,5,6,3,7,6,0,0,3,1,Completed,GBR,2017,80,188,Left-Handed,RUS,2015,75,185,Right-Handed
5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,5,Medvedev,Carballes Baena,4,99,8715,751,6,2,7,5,6,1,0,0,0,0,3,0,Completed,RUS,2014,81,198,Right-Handed,ESP,2011,76,180,Right-Handed
5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,5,Nadal,Mmoh,2,177,9850,368,6,1,6,4,6,2,0,0,0,0,3,0,Completed,ESP,2001,85,185,Left-Handed,USA,2016,85,185,Right-Handed
5,Melbourne,Australian Open,2021-02-12,Grand Slam,Outdoor,Hard,3rd Round,5,Dimitrov,Carreno Busta,21,16,2260,2585,6,0,1,0,0,0,0,0,0,0,1,0,Retired,BUL,2008,80,191,Right-Handed,ESP,2009,78,188,Right-Handed
5,Melbourne,Australian Open,2021-02-12,Grand Slam,Outdoor,Hard,3rd Round,5,Zverev,Mannarino,7,36,5615,1561,6,3,6,3,6,1,0,0,0,0,3,0,Completed,GER,2013,86,198,Right-Handed,FRA,2004,70,180,Left-Handed
5,Melbourne,Australian Open,2021-02-12,Grand Slam,Outdoor,Hard,3rd Round,5,Lajovic,Martinez,27,87,1785,810,6,7,7,5,6,1,6,4,0,0,3,1,Completed,SRB,2007,78,183,Right-Handed,ESP,2016,76,185,Right-Handed
5,Melbourne,Australian Open,2021-02-12,Grand Slam,Outdoor,Hard,3rd Round,5,Karatsev,Schwartzman,114,9,642,3480,6,3,6,3,6,3,0,0,0,0,3,0,Completed,RUS,2011,85,185,Right-Handed,ARG,2010,64,170,Right-Handed
5,Melbourne,Australian Open,2021-02-12,Grand Slam,Outdoor,Hard,3rd Round,5,Raonic,Fucsovics,14,55,2630,1072,7,6,5,7,6,2,6,2,0,0,3,1,Completed,CAN,2008,98,196,Right-Handed,HUN,2010,82,188,Right-Handed
5,Melbourne,Australian Open,2021-02-12,Grand Slam,Outdoor,Hard,3rd Round,5,Auger-aliassime,Shapovalov,19,12,2346,2830,7,5,7,5,6,3,0,0,0,0,3,0,Completed,CAN,2016,84,188,Right-Handed,CAN,2016,76,183,Left-Handed
5,Melbourne,Australian Open,2021-02-12,Grand Slam,Outdoor,Hard,3rd Round,5,Thiem,Kyrgios,3,47,9125,1190,4,6,4,6,6,3,6,4,6,4,3,2,Completed,AUT,2011,82,185,Right-Handed,AUS,2013,85,193,Right-Handed
5,Melbourne,Australian Open,2021-02-12,Grand Slam,Outdoor,Hard,3rd Round,5,Djokovic,Fritz,1,31,12030,1695,7,6,6,4,3,6,4,6,6,2,3,2,Completed,SRB,2003,77,188,Right-Handed,USA,2015,84,193,Right-Handed
5,Melbourne,Australian Open,2021-02-13,Grand Slam,Outdoor,Hard,3rd Round,5,Ruud,Albot,28,85,1739,817,6,1,5,7,6,4,6,4,0,0,3,1,Completed,NOR,2015,77,183,Right-Handed,MDA,2008,69,175,Right-Handed
5,Melbourne,Australian Open,2021-02-13,Grand Slam,Outdoor,Hard,3rd Round,5,Mcdonald,Harris,192,91,345,793,7,6,6,1,6,4,0,0,0,0,3,0,Completed,USA,2016,73,178,Right-Handed,RSA,2015,80,193,Right-Handed
5,Melbourne,Australian Open,2021-02-13,Grand Slam,Outdoor,Hard,3rd Round,5,Medvedev,Krajinovic,4,33,8715,1673,6,3,6,3,4,6,3,6,6,0,3,2,Completed,RUS,2014,81,198,Right-Handed,SRB,2008,75,185,Right-Handed
5,Melbourne,Australian Open,2021-02-13,Grand Slam,Outdoor,Hard,3rd Round,5,Tsitsipas,Ymer,6,95,5965,775,6,4,6,1,6,1,0,0,0,0,3,0,Completed,GRE,2016,83,193,Right-Handed,SWE,2015,75,183,Right-Handed
5,Melbourne,Australian Open,2021-02-13,Grand Slam,Outdoor,Hard,3rd Round,5,Rublev,Lopez,8,65,4429,998,7,5,6,2,6,3,0,0,0,0,3,0,Completed,RUS,2014,68,188,Right-Handed,ESP,1997,73,185,Left-Handed
5,Melbourne,Australian Open,2021-02-13,Grand Slam,Outdoor,Hard,3rd Round,5,Berrettini,Khachanov,10,20,3345,2290,7,6,7,6,7,6,0,0,0,0,3,0,Completed,ITA,2015,95,196,Right-Handed,RUS,2013,88,198,Right-Handed
5,Melbourne,Australian Open,2021-02-13,Grand Slam,Outdoor,Hard,3rd Round,5,Fognini,De Minaur,17,23,2535,2065,6,4,6,3,6,4,0,0,0,0,3,0,Completed,ITA,2004,74,178,Right-Handed,AUS,2015,69,180,Right-Handed
5,Melbourne,Australian Open,2021-02-13,Grand Slam,Outdoor,Hard,3rd Round,5,Nadal,Norrie,2,69,9850,935,7,5,6,2,7,5,0,0,0,0,3,0,Completed,ESP,2001,85,185,Left-Handed,GBR,2017,80,188,Left-Handed
5,Melbourne,Australian Open,2021-02-14,Grand Slam,Outdoor,Hard,4th Round,5,Karatsev,Auger-aliassime,114,19,642,2346,3,6,1,6,6,3,6,3,6,4,3,2,Completed,RUS,2011,85,185,Right-Handed,CAN,2016,84,188,Right-Handed
5,Melbourne,Australian Open,2021-02-14,Grand Slam,Outdoor,Hard,4th Round,5,Dimitrov,Thiem,21,3,2260,9125,6,4,6,4,6,0,0,0,0,0,3,0,Completed,BUL,2008,80,191,Right-Handed,AUT,2011,82,185,Right-Handed
5,Melbourne,Australian Open,2021-02-14,Grand Slam,Outdoor,Hard,4th Round,5,Zverev,Lajovic,7,27,5615,1785,6,4,7,6,6,3,0,0,0,0,3,0,Completed,GER,2013,86,198,Right-Handed,SRB,2007,78,183,Right-Handed
5,Melbourne,Australian Open,2021-02-14,Grand Slam,Outdoor,Hard,4th Round,5,Djokovic,Raonic,1,14,12030,2630,7,6,4,6,6,1,6,4,0,0,3,1,Completed,SRB,2003,77,188,Right-Handed,CAN,2008,98,196,Right-Handed
5,Melbourne,Australian Open,2021-02-15,Grand Slam,Outdoor,Hard,4th Round,5,Medvedev,Mcdonald,4,192,8715,345,6,4,6,2,6,3,0,0,0,0,3,0,Completed,RUS,2014,81,198,Right-Handed,USA,2016,73,178,Right-Handed
5,Melbourne,Australian Open,2021-02-15,Grand Slam,Outdoor,Hard,4th Round,5,Rublev,Ruud,8,28,4429,1739,6,2,7,6,0,0,0,0,0,0,2,0,Retired,RUS,2014,68,188,Right-Handed,NOR,2015,77,183,Right-Handed
5,Melbourne,Australian Open,2021-02-15,Grand Slam,Outdoor,Hard,4th Round,5,Nadal,Fognini,2,17,9850,2535,6,3,6,4,6,2,0,0,0,0,3,0,Completed,ESP,2001,85,185,Left-Handed,ITA,2004,74,178,Right-Handed
5,Melbourne,Australian Open,2021-02-15,Grand Slam,Outdoor,Hard,4th Round,5,Tsitsipas,Berrettini,6,10,5965,3345,0,0,0,0,0,0,0,0,0,0,0,0,Walkover,GRE,2016,83,193,Right-Handed,ITA,2015,95,196,Right-Handed
5,Melbourne,Australian Open,2021-02-16,Grand Slam,Outdoor,Hard,Quarterfinals,5,Karatsev,Dimitrov,114,21,642,2260,2,6,6,4,6,1,6,2,0,0,3,1,Completed,RUS,2011,85,185,Right-Handed,BUL,2008,80,191,Right-Handed
5,Melbourne,Australian Open,2021-02-16,Grand Slam,Outdoor,Hard,Quarterfinals,5,Djokovic,Zverev,1,7,12030,5615,6,7,6,2,6,4,7,6,0,0,3,1,Completed,SRB,2003,77,188,Right-Handed,GER,2013,86,198,Right-Handed
5,Melbourne,Australian Open,2021-02-17,Grand Slam,Outdoor,Hard,Quarterfinals,5,Medvedev,Rublev,4,8,8715,4429,7,5,6,3,6,2,0,0,0,0,3,0,Completed,RUS,2014,81,198,Right-Handed,RUS,2014,68,188,Right-Handed
5,Melbourne,Australian Open,2021-02-17,Grand Slam,Outdoor,Hard,Quarterfinals,5,Tsitsipas,Nadal,6,2,5965,9850,3,6,2,6,7,6,6,4,7,5,3,2,Completed,GRE,2016,83,193,Right-Handed,ESP,2001,85,185,Left-Handed
5,Melbourne,Australian Open,2021-02-18,Grand Slam,Outdoor,Hard,Semifinals,5,Djokovic,Karatsev,1,114,12030,642,6,3,6,4,6,2,0,0,0,0,3,0,Completed,SRB,2003,77,188,Right-Handed,RUS,2011,85,185,Right-Handed
5,Melbourne,Australian Open,2021-02-19,Grand Slam,Outdoor,Hard,Semifinals,5,Medvedev,Tsitsipas,4,6,8715,5965,6,4,6,2,7,5,0,0,0,0,3,0,Completed,RUS,2014,81,198,Right-Handed,GRE,2016,83,193,Right-Handed
